country,date,movility_reduction,deaths,pop
Libya,2020-03-13,0.0,0,6253000
Libya,2020-03-14,0.0,0,6253000
Libya,2020-03-15,3.0,0,6253000
Libya,2020-03-16,3.0,0,6253000
Libya,2020-03-17,5.0,0,6253000
Libya,2020-03-18,6.0,0,6253000
Libya,2020-03-19,11.0,0,6253000
Libya,2020-03-20,10.0,0,6253000
Libya,2020-03-21,10.0,0,6253000
Libya,2020-03-22,15.0,0,6253000
Libya,2020-03-23,14.0,0,6253000
Libya,2020-03-24,11.0,0,6253000
Libya,2020-03-25,19.0,0,6253000
Libya,2020-03-26,21.0,0,6253000
Libya,2020-03-27,14.0,0,6253000
Libya,2020-03-28,17.0,0,6253000
Libya,2020-03-29,21.0,0,6253000
Libya,2020-03-30,20.0,0,6253000
Libya,2020-03-31,20.0,0,6253000
Libya,2020-04-01,19.0,0,6253000
Libya,2020-04-02,22.0,1,6253000
Libya,2020-04-03,15.0,1,6253000
Libya,2020-04-04,18.0,1,6253000
Libya,2020-04-05,20.0,1,6253000
Libya,2020-04-06,17.0,1,6253000
Libya,2020-04-07,15.0,1,6253000
Libya,2020-04-08,9.0,1,6253000
Libya,2020-04-09,17.0,1,6253000
Libya,2020-04-10,7.0,1,6253000
Libya,2020-04-11,10.0,1,6253000
Libya,2020-04-12,15.0,1,6253000
Libya,2020-04-13,14.0,1,6253000
Libya,2020-04-14,15.0,1,6253000
Libya,2020-04-15,14.0,1,6253000
Libya,2020-04-16,14.0,1,6253000
Libya,2020-04-17,12.0,1,6253000
Libya,2020-04-18,15.0,1,6253000
Libya,2020-04-19,16.0,1,6253000
Libya,2020-04-20,14.0,1,6253000
Libya,2020-04-21,13.0,1,6253000
Libya,2020-04-22,11.0,1,6253000
Libya,2020-04-23,14.0,2,6253000
Libya,2020-04-24,14.0,2,6253000
Libya,2020-04-25,16.0,2,6253000
Libya,2020-04-26,18.0,2,6253000
Libya,2020-04-27,16.0,2,6253000
Libya,2020-04-28,12.0,2,6253000
Libya,2020-04-29,14.0,2,6253000
Libya,2020-04-30,17.0,3,6253000
Libya,2020-05-01,10.0,3,6253000
Libya,2020-05-02,12.0,3,6253000
Moldova,2020-02-15,0.0,0,3557600
Moldova,2020-02-16,0.0,0,3557600
Moldova,2020-02-17,0.0,0,3557600
Moldova,2020-02-18,0.0,0,3557600
Moldova,2020-02-19,-2.0,0,3557600
Moldova,2020-02-20,-1.0,0,3557600
Moldova,2020-02-21,-1.0,0,3557600
Moldova,2020-02-22,-1.0,0,3557600
Moldova,2020-02-23,-2.0,0,3557600
Moldova,2020-02-24,2.0,0,3557600
Moldova,2020-02-25,0.0,0,3557600
Moldova,2020-02-26,-2.0,0,3557600
Moldova,2020-02-27,0.0,0,3557600
Moldova,2020-02-28,0.0,0,3557600
Moldova,2020-02-29,0.0,0,3557600
Moldova,2020-03-01,-1.0,0,3557600
Moldova,2020-03-02,0.0,0,3557600
Moldova,2020-03-03,-1.0,0,3557600
Moldova,2020-03-04,-3.0,0,3557600
Moldova,2020-03-05,1.0,0,3557600
Moldova,2020-03-06,1.0,0,3557600
Moldova,2020-03-07,-3.0,0,3557600
Moldova,2020-03-08,-5.0,0,3557600
Moldova,2020-03-09,1.0,0,3557600
Moldova,2020-03-10,0.0,0,3557600
Moldova,2020-03-11,3.0,0,3557600
Moldova,2020-03-12,4.0,0,3557600
Moldova,2020-03-13,6.0,0,3557600
Moldova,2020-03-14,3.0,0,3557600
Moldova,2020-03-15,6.0,0,3557600
Moldova,2020-03-16,11.0,0,3557600
Moldova,2020-03-17,16.0,0,3557600
Moldova,2020-03-18,16.0,1,3557600
Moldova,2020-03-19,17.0,1,3557600
Moldova,2020-03-20,19.0,1,3557600
Moldova,2020-03-21,12.0,1,3557600
Moldova,2020-03-22,14.0,1,3557600
Moldova,2020-03-23,20.0,1,3557600
Moldova,2020-03-24,21.0,1,3557600
Moldova,2020-03-25,20.0,1,3557600
Moldova,2020-03-26,21.0,1,3557600
Moldova,2020-03-27,23.0,2,3557600
Moldova,2020-03-28,14.0,2,3557600
Moldova,2020-03-29,12.0,2,3557600
Moldova,2020-03-30,21.0,2,3557600
Moldova,2020-03-31,23.0,4,3557600
Moldova,2020-04-01,20.0,5,3557600
Moldova,2020-04-02,21.0,6,3557600
Moldova,2020-04-03,23.0,8,3557600
Moldova,2020-04-04,13.0,12,3557600
Moldova,2020-04-05,12.0,15,3557600
Moldova,2020-04-06,19.0,19,3557600
Moldova,2020-04-07,20.0,22,3557600
Moldova,2020-04-08,18.0,27,3557600
Moldova,2020-04-09,19.0,29,3557600
Moldova,2020-04-10,21.0,29,3557600
Moldova,2020-04-11,12.0,30,3557600
Moldova,2020-04-12,10.0,31,3557600
Moldova,2020-04-13,19.0,35,3557600
Moldova,2020-04-14,20.0,40,3557600
Moldova,2020-04-15,18.0,46,3557600
Moldova,2020-04-16,18.0,54,3557600
Moldova,2020-04-17,20.0,56,3557600
Moldova,2020-04-18,14.0,57,3557600
Moldova,2020-04-19,10.0,67,3557600
Moldova,2020-04-20,23.0,70,3557600
Moldova,2020-04-21,19.0,72,3557600
Moldova,2020-04-22,17.0,75,3557600
Moldova,2020-04-23,18.0,80,3557600
Moldova,2020-04-24,19.0,84,3557600
Moldova,2020-04-25,10.0,94,3557600
Moldova,2020-04-26,10.0,96,3557600
Moldova,2020-04-27,18.0,102,3557600
Moldova,2020-04-28,15.0,103,3557600
Moldova,2020-04-29,14.0,111,3557600
Moldova,2020-04-30,15.0,116,3557600
Moldova,2020-05-01,20.0,122,3557600
Moldova,2020-05-02,11.0,124,3557600
Mali,2020-02-15,1.0,0,15768000
Mali,2020-02-16,1.0,0,15768000
Mali,2020-02-17,0.0,0,15768000
Mali,2020-02-18,1.0,0,15768000
Mali,2020-02-19,1.0,0,15768000
Mali,2020-02-20,1.0,0,15768000
Mali,2020-02-21,1.0,0,15768000
Mali,2020-02-22,0.0,0,15768000
Mali,2020-02-23,1.0,0,15768000
Mali,2020-02-24,0.0,0,15768000
Mali,2020-02-25,0.0,0,15768000
Mali,2020-02-26,0.0,0,15768000
Mali,2020-02-27,1.0,0,15768000
Mali,2020-02-28,1.0,0,15768000
Mali,2020-02-29,0.0,0,15768000
Mali,2020-03-01,1.0,0,15768000
Mali,2020-03-02,0.0,0,15768000
Mali,2020-03-03,0.0,0,15768000
Mali,2020-03-04,1.0,0,15768000
Mali,2020-03-05,0.0,0,15768000
Mali,2020-03-06,0.0,0,15768000
Mali,2020-03-07,0.0,0,15768000
Mali,2020-03-08,1.0,0,15768000
Mali,2020-03-09,0.0,0,15768000
Mali,2020-03-10,0.0,0,15768000
Mali,2020-03-11,0.0,0,15768000
Mali,2020-03-12,0.0,0,15768000
Mali,2020-03-13,1.0,0,15768000
Mali,2020-03-14,0.0,0,15768000
Mali,2020-03-15,0.0,0,15768000
Mali,2020-03-16,0.0,0,15768000
Mali,2020-03-17,0.0,0,15768000
Mali,2020-03-18,1.0,0,15768000
Mali,2020-03-19,3.0,0,15768000
Mali,2020-03-20,4.0,0,15768000
Mali,2020-03-21,3.0,0,15768000
Mali,2020-03-22,2.0,0,15768000
Mali,2020-03-23,4.0,0,15768000
Mali,2020-03-24,4.0,0,15768000
Mali,2020-03-25,5.0,0,15768000
Mali,2020-03-26,15.0,0,15768000
Mali,2020-03-27,12.0,0,15768000
Mali,2020-03-28,10.0,0,15768000
Mali,2020-03-29,9.0,1,15768000
Mali,2020-03-30,10.0,2,15768000
Mali,2020-03-31,10.0,2,15768000
Mali,2020-04-01,11.0,3,15768000
Mali,2020-04-02,11.0,3,15768000
Mali,2020-04-03,11.0,3,15768000
Mali,2020-04-04,9.0,3,15768000
Mali,2020-04-05,8.0,5,15768000
Mali,2020-04-06,10.0,5,15768000
Mali,2020-04-07,9.0,5,15768000
Mali,2020-04-08,10.0,7,15768000
Mali,2020-04-09,11.0,7,15768000
Mali,2020-04-10,12.0,7,15768000
Mali,2020-04-11,10.0,7,15768000
Mali,2020-04-12,8.0,9,15768000
Mali,2020-04-13,17.0,10,15768000
Mali,2020-04-14,12.0,13,15768000
Mali,2020-04-15,11.0,13,15768000
Mali,2020-04-16,10.0,13,15768000
Mali,2020-04-17,11.0,13,15768000
Mali,2020-04-18,9.0,13,15768000
Mali,2020-04-19,7.0,14,15768000
Mali,2020-04-20,10.0,14,15768000
Mali,2020-04-21,9.0,14,15768000
Mali,2020-04-22,9.0,17,15768000
Mali,2020-04-23,9.0,21,15768000
Mali,2020-04-24,14.0,21,15768000
Mali,2020-04-25,13.0,21,15768000
Mali,2020-04-26,14.0,23,15768000
Mali,2020-04-27,13.0,23,15768000
Mali,2020-04-28,12.0,24,15768000
Mali,2020-04-29,14.0,25,15768000
Mali,2020-04-30,14.0,26,15768000
Mali,2020-05-01,19.0,26,15768000
Mali,2020-05-02,12.0,26,15768000
Mongolia,2020-02-15,3.0,0,2987733
Mongolia,2020-02-16,1.0,0,2987733
Mongolia,2020-02-17,3.0,0,2987733
Mongolia,2020-02-18,3.0,0,2987733
Mongolia,2020-02-19,3.0,0,2987733
Mongolia,2020-02-20,3.0,0,2987733
Mongolia,2020-02-21,4.0,0,2987733
Mongolia,2020-02-22,2.0,0,2987733
Mongolia,2020-02-23,5.0,0,2987733
Mongolia,2020-02-24,15.0,0,2987733
Mongolia,2020-02-25,22.0,0,2987733
Mongolia,2020-02-26,23.0,0,2987733
Mongolia,2020-02-27,13.0,0,2987733
Mongolia,2020-02-28,14.0,0,2987733
Mongolia,2020-02-29,9.0,0,2987733
Mongolia,2020-03-01,8.0,0,2987733
Mongolia,2020-03-02,9.0,0,2987733
Mongolia,2020-03-03,3.0,0,2987733
Mongolia,2020-03-04,5.0,0,2987733
Mongolia,2020-03-05,5.0,0,2987733
Mongolia,2020-03-06,6.0,0,2987733
Mongolia,2020-03-07,3.0,0,2987733
Mongolia,2020-03-08,2.0,0,2987733
Mongolia,2020-03-09,5.0,0,2987733
Mongolia,2020-03-10,10.0,0,2987733
Mongolia,2020-03-11,18.0,0,2987733
Mongolia,2020-03-12,18.0,0,2987733
Mongolia,2020-03-13,18.0,0,2987733
Mongolia,2020-03-14,12.0,0,2987733
Mongolia,2020-03-15,9.0,0,2987733
Mongolia,2020-03-16,6.0,0,2987733
Mongolia,2020-03-17,7.0,0,2987733
Mongolia,2020-03-18,7.0,0,2987733
Mongolia,2020-03-19,9.0,0,2987733
Mongolia,2020-03-20,9.0,0,2987733
Mongolia,2020-03-21,5.0,0,2987733
Mongolia,2020-03-22,1.0,0,2987733
Mongolia,2020-03-23,4.0,0,2987733
Mongolia,2020-03-24,6.0,0,2987733
Mongolia,2020-03-25,8.0,0,2987733
Mongolia,2020-03-26,8.0,0,2987733
Mongolia,2020-03-27,8.0,0,2987733
Mongolia,2020-03-28,4.0,0,2987733
Mongolia,2020-03-29,2.0,0,2987733
Mongolia,2020-03-30,6.0,0,2987733
Mongolia,2020-03-31,5.0,0,2987733
Mongolia,2020-04-01,4.0,0,2987733
Mongolia,2020-04-02,4.0,0,2987733
Mongolia,2020-04-03,5.0,0,2987733
Mongolia,2020-04-04,0.0,0,2987733
Mongolia,2020-04-05,-1.0,0,2987733
Mongolia,2020-04-06,4.0,0,2987733
Mongolia,2020-04-07,4.0,0,2987733
Mongolia,2020-04-08,3.0,0,2987733
Mongolia,2020-04-09,4.0,0,2987733
Mongolia,2020-04-10,4.0,0,2987733
Mongolia,2020-04-11,0.0,0,2987733
Mongolia,2020-04-12,0.0,0,2987733
Mongolia,2020-04-13,4.0,0,2987733
Mongolia,2020-04-14,4.0,0,2987733
Mongolia,2020-04-15,6.0,0,2987733
Mongolia,2020-04-16,4.0,0,2987733
Mongolia,2020-04-17,4.0,0,2987733
Mongolia,2020-04-18,1.0,0,2987733
Mongolia,2020-04-19,2.0,0,2987733
Mongolia,2020-04-20,3.0,0,2987733
Mongolia,2020-04-21,3.0,0,2987733
Mongolia,2020-04-22,4.0,0,2987733
Mongolia,2020-04-23,5.0,0,2987733
Mongolia,2020-04-24,5.0,0,2987733
Mongolia,2020-04-25,-1.0,0,2987733
Mongolia,2020-04-26,-4.0,0,2987733
Mongolia,2020-04-27,1.0,0,2987733
Mongolia,2020-04-28,0.0,0,2987733
Mongolia,2020-04-29,0.0,0,2987733
Mongolia,2020-04-30,-1.0,0,2987733
Mongolia,2020-05-01,-1.0,0,2987733
Mongolia,2020-05-02,-2.0,0,2987733
Malta,2020-02-15,-1.0,0,416055
Malta,2020-02-16,-1.0,0,416055
Malta,2020-02-17,-1.0,0,416055
Malta,2020-02-18,-1.0,0,416055
Malta,2020-02-19,-1.0,0,416055
Malta,2020-02-20,-1.0,0,416055
Malta,2020-02-21,-1.0,0,416055
Malta,2020-02-22,-2.0,0,416055
Malta,2020-02-23,-3.0,0,416055
Malta,2020-02-24,0.0,0,416055
Malta,2020-02-25,-1.0,0,416055
Malta,2020-02-26,1.0,0,416055
Malta,2020-02-27,1.0,0,416055
Malta,2020-02-28,0.0,0,416055
Malta,2020-02-29,0.0,0,416055
Malta,2020-03-01,-1.0,0,416055
Malta,2020-03-02,0.0,0,416055
Malta,2020-03-03,1.0,0,416055
Malta,2020-03-04,1.0,0,416055
Malta,2020-03-05,0.0,0,416055
Malta,2020-03-06,0.0,0,416055
Malta,2020-03-07,1.0,0,416055
Malta,2020-03-08,1.0,0,416055
Malta,2020-03-09,1.0,0,416055
Malta,2020-03-10,2.0,0,416055
Malta,2020-03-11,2.0,0,416055
Malta,2020-03-12,5.0,0,416055
Malta,2020-03-13,13.0,0,416055
Malta,2020-03-14,11.0,0,416055
Malta,2020-03-15,12.0,0,416055
Malta,2020-03-16,16.0,0,416055
Malta,2020-03-17,19.0,0,416055
Malta,2020-03-18,20.0,0,416055
Malta,2020-03-19,31.0,0,416055
Malta,2020-03-20,26.0,0,416055
Malta,2020-03-21,21.0,0,416055
Malta,2020-03-22,20.0,0,416055
Malta,2020-03-23,24.0,0,416055
Malta,2020-03-24,25.0,0,416055
Malta,2020-03-25,27.0,0,416055
Malta,2020-03-26,27.0,0,416055
Malta,2020-03-27,28.0,0,416055
Malta,2020-03-28,20.0,0,416055
Malta,2020-03-29,19.0,0,416055
Malta,2020-03-30,27.0,0,416055
Malta,2020-03-31,32.0,0,416055
Malta,2020-04-01,25.0,0,416055
Malta,2020-04-02,27.0,0,416055
Malta,2020-04-03,30.0,0,416055
Malta,2020-04-04,21.0,0,416055
Malta,2020-04-05,18.0,0,416055
Malta,2020-04-06,24.0,0,416055
Malta,2020-04-07,25.0,0,416055
Malta,2020-04-08,25.0,1,416055
Malta,2020-04-09,26.0,2,416055
Malta,2020-04-10,37.0,2,416055
Malta,2020-04-11,20.0,3,416055
Malta,2020-04-12,19.0,3,416055
Malta,2020-04-13,26.0,3,416055
Malta,2020-04-14,26.0,3,416055
Malta,2020-04-15,25.0,3,416055
Malta,2020-04-16,26.0,3,416055
Malta,2020-04-17,28.0,3,416055
Malta,2020-04-18,19.0,3,416055
Malta,2020-04-19,17.0,3,416055
Malta,2020-04-20,25.0,3,416055
Malta,2020-04-21,24.0,3,416055
Malta,2020-04-22,24.0,3,416055
Malta,2020-04-23,25.0,3,416055
Malta,2020-04-24,27.0,3,416055
Malta,2020-04-25,17.0,4,416055
Malta,2020-04-26,16.0,4,416055
Malta,2020-04-27,23.0,4,416055
Malta,2020-04-28,21.0,4,416055
Malta,2020-04-29,24.0,4,416055
Malta,2020-04-30,22.0,4,416055
Malta,2020-05-01,31.0,4,416055
Malta,2020-05-02,17.0,4,416055
Mauritius,2020-02-15,1.0,0,1261208
Mauritius,2020-02-16,1.0,0,1261208
Mauritius,2020-02-17,0.0,0,1261208
Mauritius,2020-02-18,-1.0,0,1261208
Mauritius,2020-02-19,-2.0,0,1261208
Mauritius,2020-02-20,-1.0,0,1261208
Mauritius,2020-02-21,16.0,0,1261208
Mauritius,2020-02-22,2.0,0,1261208
Mauritius,2020-02-23,2.0,0,1261208
Mauritius,2020-02-24,0.0,0,1261208
Mauritius,2020-02-25,0.0,0,1261208
Mauritius,2020-02-26,0.0,0,1261208
Mauritius,2020-02-27,0.0,0,1261208
Mauritius,2020-02-28,0.0,0,1261208
Mauritius,2020-02-29,-1.0,0,1261208
Mauritius,2020-03-01,1.0,0,1261208
Mauritius,2020-03-02,1.0,0,1261208
Mauritius,2020-03-03,0.0,0,1261208
Mauritius,2020-03-04,0.0,0,1261208
Mauritius,2020-03-05,0.0,0,1261208
Mauritius,2020-03-06,1.0,0,1261208
Mauritius,2020-03-07,2.0,0,1261208
Mauritius,2020-03-08,4.0,0,1261208
Mauritius,2020-03-09,1.0,0,1261208
Mauritius,2020-03-10,8.0,0,1261208
Mauritius,2020-03-11,4.0,0,1261208
Mauritius,2020-03-12,18.0,0,1261208
Mauritius,2020-03-13,13.0,0,1261208
Mauritius,2020-03-14,4.0,0,1261208
Mauritius,2020-03-15,4.0,0,1261208
Mauritius,2020-03-16,1.0,0,1261208
Mauritius,2020-03-17,8.0,0,1261208
Mauritius,2020-03-18,0.0,0,1261208
Mauritius,2020-03-19,7.0,0,1261208
Mauritius,2020-03-20,32.0,0,1261208
Mauritius,2020-03-21,26.0,1,1261208
Mauritius,2020-03-22,24.0,2,1261208
Mauritius,2020-03-23,36.0,2,1261208
Mauritius,2020-03-24,38.0,2,1261208
Mauritius,2020-03-25,40.0,2,1261208
Mauritius,2020-03-26,37.0,2,1261208
Mauritius,2020-03-27,40.0,2,1261208
Mauritius,2020-03-28,30.0,2,1261208
Mauritius,2020-03-29,24.0,3,1261208
Mauritius,2020-03-30,37.0,3,1261208
Mauritius,2020-03-31,37.0,5,1261208
Mauritius,2020-04-01,37.0,6,1261208
Mauritius,2020-04-02,34.0,7,1261208
Mauritius,2020-04-03,38.0,7,1261208
Mauritius,2020-04-04,27.0,7,1261208
Mauritius,2020-04-05,24.0,7,1261208
Mauritius,2020-04-06,35.0,7,1261208
Mauritius,2020-04-07,35.0,7,1261208
Mauritius,2020-04-08,35.0,7,1261208
Mauritius,2020-04-09,35.0,7,1261208
Mauritius,2020-04-10,38.0,9,1261208
Mauritius,2020-04-11,27.0,9,1261208
Mauritius,2020-04-12,24.0,9,1261208
Mauritius,2020-04-13,36.0,9,1261208
Mauritius,2020-04-14,35.0,9,1261208
Mauritius,2020-04-15,35.0,9,1261208
Mauritius,2020-04-16,34.0,9,1261208
Mauritius,2020-04-17,37.0,9,1261208
Mauritius,2020-04-18,27.0,9,1261208
Mauritius,2020-04-19,24.0,9,1261208
Mauritius,2020-04-20,35.0,9,1261208
Mauritius,2020-04-21,35.0,9,1261208
Mauritius,2020-04-22,34.0,9,1261208
Mauritius,2020-04-23,34.0,9,1261208
Mauritius,2020-04-24,37.0,9,1261208
Mauritius,2020-04-25,27.0,9,1261208
Mauritius,2020-04-26,24.0,9,1261208
Mauritius,2020-04-27,34.0,10,1261208
Mauritius,2020-04-28,34.0,10,1261208
Mauritius,2020-04-29,34.0,10,1261208
Mauritius,2020-04-30,33.0,10,1261208
Mauritius,2020-05-01,38.0,10,1261208
Mauritius,2020-05-02,25.0,10,1261208
Mexico,2020-02-15,-1.0,0,119713203
Mexico,2020-02-16,-1.0,0,119713203
Mexico,2020-02-17,-2.0,0,119713203
Mexico,2020-02-18,-2.0,0,119713203
Mexico,2020-02-19,-1.0,0,119713203
Mexico,2020-02-20,-1.0,0,119713203
Mexico,2020-02-21,-1.0,0,119713203
Mexico,2020-02-22,0.0,0,119713203
Mexico,2020-02-23,-1.0,0,119713203
Mexico,2020-02-24,-1.0,0,119713203
Mexico,2020-02-25,-1.0,0,119713203
Mexico,2020-02-26,-1.0,0,119713203
Mexico,2020-02-27,-1.0,0,119713203
Mexico,2020-02-28,-2.0,0,119713203
Mexico,2020-02-29,-1.0,0,119713203
Mexico,2020-03-01,-1.0,0,119713203
Mexico,2020-03-02,-2.0,0,119713203
Mexico,2020-03-03,-2.0,0,119713203
Mexico,2020-03-04,-1.0,0,119713203
Mexico,2020-03-05,-1.0,0,119713203
Mexico,2020-03-06,-1.0,0,119713203
Mexico,2020-03-07,0.0,0,119713203
Mexico,2020-03-08,0.0,0,119713203
Mexico,2020-03-09,7.0,0,119713203
Mexico,2020-03-10,-2.0,0,119713203
Mexico,2020-03-11,-1.0,0,119713203
Mexico,2020-03-12,-2.0,0,119713203
Mexico,2020-03-13,-1.0,0,119713203
Mexico,2020-03-14,-1.0,0,119713203
Mexico,2020-03-15,-1.0,0,119713203
Mexico,2020-03-16,13.0,0,119713203
Mexico,2020-03-17,2.0,0,119713203
Mexico,2020-03-18,6.0,0,119713203
Mexico,2020-03-19,7.0,1,119713203
Mexico,2020-03-20,9.0,2,119713203
Mexico,2020-03-21,9.0,2,119713203
Mexico,2020-03-22,8.0,3,119713203
Mexico,2020-03-23,12.0,4,119713203
Mexico,2020-03-24,14.0,5,119713203
Mexico,2020-03-25,16.0,6,119713203
Mexico,2020-03-26,16.0,8,119713203
Mexico,2020-03-27,17.0,12,119713203
Mexico,2020-03-28,12.0,16,119713203
Mexico,2020-03-29,11.0,20,119713203
Mexico,2020-03-30,15.0,28,119713203
Mexico,2020-03-31,16.0,29,119713203
Mexico,2020-04-01,18.0,37,119713203
Mexico,2020-04-02,19.0,50,119713203
Mexico,2020-04-03,21.0,60,119713203
Mexico,2020-04-04,16.0,79,119713203
Mexico,2020-04-05,13.0,94,119713203
Mexico,2020-04-06,19.0,125,119713203
Mexico,2020-04-07,20.0,141,119713203
Mexico,2020-04-08,20.0,174,119713203
Mexico,2020-04-09,23.0,194,119713203
Mexico,2020-04-10,30.0,233,119713203
Mexico,2020-04-11,20.0,273,119713203
Mexico,2020-04-12,13.0,296,119713203
Mexico,2020-04-13,20.0,332,119713203
Mexico,2020-04-14,21.0,406,119713203
Mexico,2020-04-15,21.0,449,119713203
Mexico,2020-04-16,22.0,486,119713203
Mexico,2020-04-17,24.0,546,119713203
Mexico,2020-04-18,17.0,650,119713203
Mexico,2020-04-19,13.0,686,119713203
Mexico,2020-04-20,20.0,712,119713203
Mexico,2020-04-21,21.0,857,119713203
Mexico,2020-04-22,22.0,970,119713203
Mexico,2020-04-23,23.0,1069,119713203
Mexico,2020-04-24,24.0,1221,119713203
Mexico,2020-04-25,18.0,1305,119713203
Mexico,2020-04-26,14.0,1351,119713203
Mexico,2020-04-27,22.0,1434,119713203
Mexico,2020-04-28,17.0,1569,119713203
Mexico,2020-04-29,22.0,1732,119713203
Mexico,2020-04-30,20.0,1859,119713203
Mexico,2020-05-01,28.0,1972,119713203
Mexico,2020-05-02,18.0,2061,119713203
Malaysia,2020-02-15,2.0,0,30430500
Malaysia,2020-02-16,2.0,0,30430500
Malaysia,2020-02-17,2.0,0,30430500
Malaysia,2020-02-18,2.0,0,30430500
Malaysia,2020-02-19,2.0,0,30430500
Malaysia,2020-02-20,1.0,0,30430500
Malaysia,2020-02-21,2.0,0,30430500
Malaysia,2020-02-22,1.0,0,30430500
Malaysia,2020-02-23,1.0,0,30430500
Malaysia,2020-02-24,2.0,0,30430500
Malaysia,2020-02-25,1.0,0,30430500
Malaysia,2020-02-26,1.0,0,30430500
Malaysia,2020-02-27,1.0,0,30430500
Malaysia,2020-02-28,1.0,0,30430500
Malaysia,2020-02-29,0.0,0,30430500
Malaysia,2020-03-01,0.0,0,30430500
Malaysia,2020-03-02,1.0,0,30430500
Malaysia,2020-03-03,1.0,0,30430500
Malaysia,2020-03-04,2.0,0,30430500
Malaysia,2020-03-05,2.0,0,30430500
Malaysia,2020-03-06,1.0,0,30430500
Malaysia,2020-03-07,1.0,0,30430500
Malaysia,2020-03-08,1.0,0,30430500
Malaysia,2020-03-09,1.0,0,30430500
Malaysia,2020-03-10,1.0,0,30430500
Malaysia,2020-03-11,2.0,0,30430500
Malaysia,2020-03-12,2.0,0,30430500
Malaysia,2020-03-13,1.0,0,30430500
Malaysia,2020-03-14,2.0,0,30430500
Malaysia,2020-03-15,2.0,0,30430500
Malaysia,2020-03-16,2.0,0,30430500
Malaysia,2020-03-17,1.0,2,30430500
Malaysia,2020-03-18,23.0,2,30430500
Malaysia,2020-03-19,30.0,2,30430500
Malaysia,2020-03-20,35.0,3,30430500
Malaysia,2020-03-21,32.0,4,30430500
Malaysia,2020-03-22,31.0,10,30430500
Malaysia,2020-03-23,38.0,14,30430500
Malaysia,2020-03-24,37.0,16,30430500
Malaysia,2020-03-25,37.0,20,30430500
Malaysia,2020-03-26,38.0,23,30430500
Malaysia,2020-03-27,39.0,26,30430500
Malaysia,2020-03-28,35.0,27,30430500
Malaysia,2020-03-29,31.0,35,30430500
Malaysia,2020-03-30,37.0,37,30430500
Malaysia,2020-03-31,36.0,43,30430500
Malaysia,2020-04-01,36.0,45,30430500
Malaysia,2020-04-02,39.0,50,30430500
Malaysia,2020-04-03,40.0,53,30430500
Malaysia,2020-04-04,36.0,57,30430500
Malaysia,2020-04-05,31.0,61,30430500
Malaysia,2020-04-06,37.0,62,30430500
Malaysia,2020-04-07,36.0,63,30430500
Malaysia,2020-04-08,37.0,65,30430500
Malaysia,2020-04-09,38.0,67,30430500
Malaysia,2020-04-10,40.0,70,30430500
Malaysia,2020-04-11,35.0,73,30430500
Malaysia,2020-04-12,31.0,76,30430500
Malaysia,2020-04-13,36.0,77,30430500
Malaysia,2020-04-14,36.0,82,30430500
Malaysia,2020-04-15,38.0,83,30430500
Malaysia,2020-04-16,39.0,84,30430500
Malaysia,2020-04-17,40.0,86,30430500
Malaysia,2020-04-18,36.0,88,30430500
Malaysia,2020-04-19,31.0,89,30430500
Malaysia,2020-04-20,36.0,89,30430500
Malaysia,2020-04-21,35.0,92,30430500
Malaysia,2020-04-22,36.0,93,30430500
Malaysia,2020-04-23,36.0,95,30430500
Malaysia,2020-04-24,40.0,96,30430500
Malaysia,2020-04-25,35.0,98,30430500
Malaysia,2020-04-26,31.0,98,30430500
Malaysia,2020-04-27,36.0,99,30430500
Malaysia,2020-04-28,34.0,100,30430500
Malaysia,2020-04-29,34.0,100,30430500
Malaysia,2020-04-30,35.0,102,30430500
Malaysia,2020-05-01,41.0,103,30430500
Malaysia,2020-05-02,33.0,103,30430500
Mozambique,2020-02-15,-1.0,0,25041922
Mozambique,2020-02-16,1.0,0,25041922
Mozambique,2020-02-17,-4.0,0,25041922
Mozambique,2020-02-18,-2.0,0,25041922
Mozambique,2020-02-19,-2.0,0,25041922
Mozambique,2020-02-20,-3.0,0,25041922
Mozambique,2020-02-21,-3.0,0,25041922
Mozambique,2020-02-22,-2.0,0,25041922
Mozambique,2020-02-23,3.0,0,25041922
Mozambique,2020-02-24,-3.0,0,25041922
Mozambique,2020-02-25,-3.0,0,25041922
Mozambique,2020-02-26,-4.0,0,25041922
Mozambique,2020-02-27,-4.0,0,25041922
Mozambique,2020-02-28,-3.0,0,25041922
Mozambique,2020-02-29,-1.0,0,25041922
Mozambique,2020-03-01,0.0,0,25041922
Mozambique,2020-03-02,-5.0,0,25041922
Mozambique,2020-03-03,-3.0,0,25041922
Mozambique,2020-03-04,-4.0,0,25041922
Mozambique,2020-03-05,-4.0,0,25041922
Mozambique,2020-03-06,-4.0,0,25041922
Mozambique,2020-03-07,-2.0,0,25041922
Mozambique,2020-03-08,1.0,0,25041922
Mozambique,2020-03-09,-4.0,0,25041922
Mozambique,2020-03-10,-3.0,0,25041922
Mozambique,2020-03-11,-3.0,0,25041922
Mozambique,2020-03-12,-3.0,0,25041922
Mozambique,2020-03-13,-3.0,0,25041922
Mozambique,2020-03-14,-2.0,0,25041922
Mozambique,2020-03-15,1.0,0,25041922
Mozambique,2020-03-16,-4.0,0,25041922
Mozambique,2020-03-17,-3.0,0,25041922
Mozambique,2020-03-18,-3.0,0,25041922
Mozambique,2020-03-19,-3.0,0,25041922
